Year_Country,Country,Year,fossil_fuel_consumption,wind_consumption,hydro_consumption,solar_consumption,biofuel_consumption,coal_consumption
1973_Belgium,Belgium,1973,569.235,0.0,0.475,0.0,0.0,125.528
1974_Belgium,Belgium,1974,549.309,0.0,0.667,0.0,0.0,134.268
1975_Belgium,Belgium,1975,497.964,0.0,0.508,0.0,0.0,100.279
1976_Belgium,Belgium,1976,520.598,0.0,0.303,0.0,0.0,104.504
1977_Belgium,Belgium,1977,515.275,0.0,0.622,0.0,0.0,105.995
1978_Belgium,Belgium,1978,537.72,0.0,0.619,0.0,0.0,108.544
1979_Belgium,Belgium,1979,557.258,0.0,0.65,0.0,0.0,120.935
1980_Belgium,Belgium,1980,528.719,0.0,0.772,0.0,0.0,121.915
1981_Belgium,Belgium,1981,499.754,0.0,1.058,0.0,0.0,126.293
1982_Belgium,Belgium,1982,469.302,0.0,0.925,0.0,0.0,126.491
1983_Belgium,Belgium,1983,429.505,0.0,0.933,0.0,0.0,107.94
1984_Belgium,Belgium,1984,441.641,0.0,0.975,0.0,0.0,125.179
1985_Belgium,Belgium,1985,445.17,0.0,0.797,0.0,0.0,124.827
1986_Belgium,Belgium,1986,448.549,0.0,0.953,0.0,0.0,106.51
1987_Belgium,Belgium,1987,457.858,0.017,1.192,0.0,0.0,105.993
1988_Belgium,Belgium,1988,466.242,0.022,0.997,0.0,0.0,107.109
1989_Belgium,Belgium,1989,476.085,0.019,0.847,0.0,0.0,112.535
1990_Belgium,Belgium,1990,507.092,0.019,0.739,0.0,0.0,123.632
1991_Belgium,Belgium,1991,528.404,0.022,0.636,0.0,0.0,118.261
1992_Belgium,Belgium,1992,524.155,0.025,0.947,0.0,0.0,105.84
1993_Belgium,Belgium,1993,518.421,0.022,0.706,0.0,0.0,100.259
1994_Belgium,Belgium,1994,557.162,0.025,0.961,0.0,0.0,107.766
1995_Belgium,Belgium,1995,560.837,0.025,0.939,0.0,0.0,102.929
1996_Belgium,Belgium,1996,598.406,0.022,0.664,0.0,0.0,98.508
1997_Belgium,Belgium,1997,593.671,0.022,0.847,0.0,0.0,91.962
1998_Belgium,Belgium,1998,611.263,0.031,1.081,0.0,0.0,91.477
1999_Belgium,Belgium,1999,596.985,0.036,0.947,0.0,0.0,80.152
2000_Belgium,Belgium,2000,615.495,0.044,1.278,0.0,0.0,88.684
2001_Belgium,Belgium,2001,615.184,0.102,1.217,0.0,0.0,84.475
2002_Belgium,Belgium,2002,610.027,0.156,0.987,0.0,0.0,72.416
2003_Belgium,Belgium,2003,638.757,0.24,0.673,0.0,0.0,70.049
2004_Belgium,Belgium,2004,641.569,0.384,0.858,0.003,0.0,65.154
2005_Belgium,Belgium,2005,631.093,0.611,0.775,0.003,0.0,59.866
2006_Belgium,Belgium,2006,633.816,0.978,0.96,0.005,0.0,59.077
2007_Belgium,Belgium,2007,633.675,1.304,1.033,0.016,0.0,53.987
2008_Belgium,Belgium,2008,652.342,1.682,1.082,0.111,0.0,53.316
2009_Belgium,Belgium,2009,593.05,2.613,0.86,0.435,1.538,34.345
2010_Belgium,Belgium,2010,634.033,3.369,0.813,1.46,4.171,43.601
2011_Belgium,Belgium,2011,576.31,5.991,0.508,3.029,4.125,41.049
2012_Belgium,Belgium,2012,564.012,7.086,0.92,5.533,4.074,38.663
2013_Belgium,Belgium,2013,573.695,9.383,0.973,6.769,4.03,40.951
2014_Belgium,Belgium,2014,546.101,11.746,0.751,7.345,4.825,39.072
2015_Belgium,Belgium,2015,571.739,14.101,0.805,7.731,3.024,39.28
2016_Belgium,Belgium,2016,579.192,13.675,0.93,7.784,5.079,37.236
2017_Belgium,Belgium,2017,587.43,16.284,0.675,8.268,5.512,36.469
2018_Belgium,Belgium,2018,599.881,18.553,0.779,9.697,5.469,36.164
2019_Belgium,Belgium,2019,592.903,23.604,0.734,9.773,5.467,35.422
1965_Brazil,Brazil,1965,198.422,0.0,70.875,0.0,0.0,20.178
1966_Brazil,Brazil,1966,216.263,0.0,77.517,0.0,0.0,21.864
1967_Brazil,Brazil,1967,223.268,0.0,81.081,0.0,0.0,22.597
1968_Brazil,Brazil,1968,263.15,0.0,84.861,0.0,0.0,22.237
1969_Brazil,Brazil,1969,289.142,0.0,90.811,0.0,0.0,24.818
1970_Brazil,Brazil,1970,327.374,0.0,110.558,0.0,0.0,28.345
1971_Brazil,Brazil,1971,358.405,0.0,119.997,0.0,0.0,28.532
1972_Brazil,Brazil,1972,409.768,0.0,140.781,0.0,0.0,30.036
1973_Brazil,Brazil,1973,496.858,0.0,160.806,0.0,0.0,29.519
1974_Brazil,Brazil,1974,537.015,0.0,182.442,0.0,0.0,31.312
1975_Brazil,Brazil,1975,559.468,0.0,200.797,0.0,0.0,37.225
1976_Brazil,Brazil,1976,604.908,0.0,230.314,0.0,0.0,39.726
1977_Brazil,Brazil,1977,629.538,0.0,259.667,0.0,0.0,50.386
1978_Brazil,Brazil,1978,689.328,0.0,285.406,0.0,0.0,57.935
1979_Brazil,Brazil,1979,726.766,0.0,323.834,0.0,0.0,62.929
1980_Brazil,Brazil,1980,711.464,0.0,358.075,0.0,0.0,68.645
1981_Brazil,Brazil,1981,679.89,0.0,363.236,0.0,0.0,67.158
1982_Brazil,Brazil,1982,695.901,0.0,392.034,0.0,0.0,70.992
1983_Brazil,Brazil,1983,678.36,0.0,420.764,0.0,0.0,79.837
1984_Brazil,Brazil,1984,707.107,0.0,462.759,0.0,0.0,98.591
1985_Brazil,Brazil,1985,739.001,0.0,495.487,0.0,0.0,116.548
1986_Brazil,Brazil,1986,806.96,0.0,506.72,0.0,0.0,117.993
1987_Brazil,Brazil,1987,835.078,0.0,515.556,0.0,0.0,123.555
1988_Brazil,Brazil,1988,849.899,0.0,553.037,0.0,0.0,126.268
1989_Brazil,Brazil,1989,855.031,0.0,568.584,0.0,0.0,125.292
1990_Brazil,Brazil,1990,829.647,0.0,574.189,0.0,68.095,111.621
1991_Brazil,Brazil,1991,854.976,0.0,604.95,0.0,70.99,127.964
1992_Brazil,Brazil,1992,909.826,0.0,620.398,0.0,69.464,124.18
1993_Brazil,Brazil,1993,950.132,0.0,652.959,0.0,72.437,127.936
1994_Brazil,Brazil,1994,1010.096,0.0,674.181,0.0,77.263,131.332
1995_Brazil,Brazil,1995,1057.746,0.0,705.292,0.0,79.893,137.73
1996_Brazil,Brazil,1996,1122.79,0.006,738.248,0.0,83.174,142.119
1997_Brazil,Brazil,1997,1197.646,0.011,774.923,0.0,80.362,142.971
1998_Brazil,Brazil,1998,1239.807,0.014,809.637,0.0,78.883,140.04
1999_Brazil,Brazil,1999,1269.606,0.006,813.89,0.0,79.064,141.808
2000_Brazil,Brazil,2000,1282.023,0.003,845.565,0.0,67.689,151.182
2001_Brazil,Brazil,2001,1322.387,0.096,739.269,0.0,64.085,148.788
2002_Brazil,Brazil,2002,1318.76,0.167,784.446,0.0,72.376,144.011
2003_Brazil,Brazil,2003,1311.017,0.166,832.608,0.0,68.792,149.419
2004_Brazil,Brazil,2004,1382.411,0.165,868.4,0.0,76.702,156.657
2005_Brazil,Brazil,2005,1406.522,0.25,907.716,0.0,83.004,151.085
2006_Brazil,Brazil,2006,1435.178,0.633,932.342,0.0,77.389,148.974
2007_Brazil,Brazil,2007,1492.973,1.761,993.478,0.0,107.285,157.872
2008_Brazil,Brazil,2008,1583.418,3.123,975.538,0.0,143.157,160.132
2009_Brazil,Brazil,2009,1492.023,3.248,1025.741,0.0,156.795,129.207
2010_Brazil,Brazil,2010,1704.874,5.675,1051.523,0.0,167.131,168.198
2011_Brazil,Brazil,2011,1795.044,7.009,1110.01,0.0,152.441,179.67
2012_Brazil,Brazil,2012,1886.311,13.008,1069.822,0.003,144.164,177.797
2013_Brazil,Brazil,2013,2037.776,16.836,1001.035,0.012,169.469,191.644
2014_Brazil,Brazil,2014,2117.411,31.074,950.37,0.041,187.01,203.767
2015_Brazil,Brazil,2015,2048.107,54.708,910.064,0.149,221.688,204.978
2016_Brazil,Brazil,2016,1897.973,84.218,957.913,0.214,201.393,185.147
2017_Brazil,Brazil,2017,1932.736,105.933,927.267,2.08,211.387,195.272
2018_Brazil,Brazil,2018,1855.675,120.479,966.742,8.603,245.03,193.427
2019_Brazil,Brazil,2019,1854.374,138.255,988.747,13.774,270.924,182.244
1965_Bulgaria,Bulgaria,1965,114.012,0.0,5.556,0.0,0.0,69.734
1966_Bulgaria,Bulgaria,1966,122.622,0.0,5.583,0.0,0.0,71.908
1967_Bulgaria,Bulgaria,1967,143.362,0.0,5.617,0.0,0.0,78.084
1968_Bulgaria,Bulgaria,1968,163.079,0.0,3.625,0.0,0.0,84.829
1969_Bulgaria,Bulgaria,1969,180.63,0.0,5.108,0.0,0.0,85.283
1970_Bulgaria,Bulgaria,1970,202.995,0.0,5.978,0.0,0.0,93.284
1971_Bulgaria,Bulgaria,1971,211.581,0.0,6.028,0.0,0.0,92.075
1972_Bulgaria,Bulgaria,1972,218.124,0.0,5.819,0.0,0.0,94.901
1973_Bulgaria,Bulgaria,1973,225.474,0.0,7.139,0.0,0.0,95.634
1974_Bulgaria,Bulgaria,1974,231.247,0.0,5.778,0.0,0.0,94.005
1975_Bulgaria,Bulgaria,1975,250.812,0.0,6.814,0.0,0.0,98.553
1976_Bulgaria,Bulgaria,1976,258.113,0.0,8.206,0.0,0.0,91.865
1977_Bulgaria,Bulgaria,1977,268.996,0.0,9.803,0.0,0.0,91.493
1978_Bulgaria,Bulgaria,1978,281.251,0.0,8.081,0.0,0.0,97.553
1979_Bulgaria,Bulgaria,1979,290.928,0.0,9.197,0.0,0.0,100.588
1980_Bulgaria,Bulgaria,1980,307.52,0.0,10.314,0.0,0.0,105.507
1981_Bulgaria,Bulgaria,1981,294.461,0.0,10.05,0.0,0.0,107.136
1982_Bulgaria,Bulgaria,1982,299.615,0.0,8.472,0.0,0.0,112.555
1983_Bulgaria,Bulgaria,1983,296.561,0.0,9.314,0.0,0.0,112.125
1984_Bulgaria,Bulgaria,1984,293.673,0.0,9.056,0.0,0.0,112.299
1985_Bulgaria,Bulgaria,1985,293.005,0.0,6.214,0.0,0.0,117.207
1986_Bulgaria,Bulgaria,1986,302.508,0.0,6.461,0.0,0.0,120.475
1987_Bulgaria,Bulgaria,1987,303.506,0.0,7.047,0.0,0.0,120.371
1988_Bulgaria,Bulgaria,1988,301.207,0.0,7.211,0.0,0.0,112.137
1989_Bulgaria,Bulgaria,1989,302.0,0.0,7.475,0.0,0.0,114.451
1990_Bulgaria,Bulgaria,1990,276.837,0.0,5.217,0.0,0.0,96.058
1991_Bulgaria,Bulgaria,1991,218.711,0.0,6.781,0.0,0.0,85.862
1992_Bulgaria,Bulgaria,1992,208.197,0.0,5.731,0.0,0.0,90.289
1993_Bulgaria,Bulgaria,1993,217.285,0.0,5.394,0.0,0.0,97.21
1994_Bulgaria,Bulgaria,1994,204.968,0.0,4.078,0.0,0.0,88.991
1995_Bulgaria,Bulgaria,1995,215.749,0.0,6.428,0.0,0.0,89.002
1996_Bulgaria,Bulgaria,1996,211.695,0.0,8.108,0.0,0.0,88.623
1997_Bulgaria,Bulgaria,1997,198.069,0.0,7.65,0.0,0.0,101.055
1998_Bulgaria,Bulgaria,1998,189.497,0.0,8.603,0.0,0.0,96.249
1999_Bulgaria,Bulgaria,1999,162.886,0.0,7.647,0.0,0.0,79.253
2000_Bulgaria,Bulgaria,2000,157.811,0.0,7.425,0.0,0.0,73.194
2001_Bulgaria,Bulgaria,2001,166.124,0.0,4.794,0.0,0.0,83.428
2002_Bulgaria,Bulgaria,2002,157.057,0.0,6.016,0.0,0.0,76.83
2003_Bulgaria,Bulgaria,2003,169.719,0.0,8.252,0.0,0.0,86.018
2004_Bulgaria,Bulgaria,2004,163.962,0.003,8.576,0.0,0.0,82.196
2005_Bulgaria,Bulgaria,2005,173.828,0.013,11.666,0.0,0.0,80.51
2006_Bulgaria,Bulgaria,2006,177.915,0.053,11.328,0.0,0.0,81.75
2007_Bulgaria,Bulgaria,2007,187.188,0.125,7.634,0.0,0.0,91.97
2008_Bulgaria,Bulgaria,2008,180.61,0.322,7.455,0.0,0.0,87.665
2009_Bulgaria,Bulgaria,2009,152.059,0.622,9.103,0.008,0.0,73.793
2010_Bulgaria,Bulgaria,2010,154.92,1.776,13.185,0.039,0.0,80.047
2011_Bulgaria,Bulgaria,2011,170.679,2.231,7.559,0.262,0.0,94.144
2012_Bulgaria,Bulgaria,2012,156.89,3.145,8.309,2.097,0.0,80.428
2013_Bulgaria,Bulgaria,2013,140.972,3.518,10.446,3.484,0.0,69.126
2014_Bulgaria,Bulgaria,2014,148.406,3.387,11.719,3.186,0.0,73.852
2015_Bulgaria,Bulgaria,2015,159.51,3.673,14.321,3.499,0.0,76.237
2016_Bulgaria,Bulgaria,2016,151.024,3.584,9.913,3.486,0.0,66.225
2017_Bulgaria,Bulgaria,2017,158.987,3.76,7.07,3.507,0.0,71.0
2018_Bulgaria,Bulgaria,2018,149.521,3.276,12.791,3.337,0.0,63.447
2019_Bulgaria,Bulgaria,2019,145.404,3.237,8.473,4.533,0.0,57.932
1965_Canada,Canada,1965,1039.489,0.0,328.022,0.0,0.0,179.986
1966_Canada,Canada,1966,1090.938,0.0,363.889,0.0,0.0,176.451
1967_Canada,Canada,1967,1149.846,0.0,372.011,0.0,0.0,174.822
1968_Canada,Canada,1968,1240.244,0.0,378.334,0.0,0.0,189.93
1969_Canada,Canada,1969,1298.413,0.0,418.439,0.0,0.0,183.37
1970_Canada,Canada,1970,1398.013,0.0,439.27,0.0,0.0,196.873
1971_Canada,Canada,1971,1434.643,0.0,451.281,0.0,0.0,187.127
1972_Canada,Canada,1972,1516.707,0.0,504.553,0.0,0.0,176.578
1973_Canada,Canada,1973,1599.593,0.0,540.706,0.0,0.0,181.858
1974_Canada,Canada,1974,1623.813,0.0,585.187,0.0,0.0,184.778
1975_Canada,Canada,1975,1612.701,0.0,562.417,0.0,0.0,179.765
1976_Canada,Canada,1976,1703.299,0.0,590.803,0.0,0.0,212.829
1977_Canada,Canada,1977,1794.631,0.0,611.52,0.0,0.0,271.956
1978_Canada,Canada,1978,1771.736,0.0,653.484,0.0,0.0,223.622
1979_Canada,Canada,1979,1810.954,0.0,678.114,0.0,0.0,211.748
1980_Canada,Canada,1980,1837.01,0.0,697.634,0.0,0.0,257.892
1981_Canada,Canada,1981,1758.083,0.0,738.931,0.0,0.0,263.317
1982_Canada,Canada,1982,1696.657,0.0,716.098,0.0,0.0,278.245
1983_Canada,Canada,1983,1628.39,0.0,738.756,0.0,0.0,291.116
1984_Canada,Canada,1984,1724.616,0.0,794.787,0.0,0.0,324.272
1985_Canada,Canada,1985,1739.617,0.003,843.459,0.0,0.0,311.691
1986_Canada,Canada,1986,1696.826,0.003,862.876,0.0,0.0,288.883
1987_Canada,Canada,1987,1758.467,0.003,878.351,0.0,0.0,310.485
1988_Canada,Canada,1988,1883.44,0.003,853.987,0.0,0.0,333.419
1989_Canada,Canada,1989,1967.487,0.003,806.805,0.0,0.0,332.719
1990_Canada,Canada,1990,1916.19,0.005,821.343,0.0,0.0,315.603
1991_Canada,Canada,1991,1856.873,0.005,853.545,0.0,0.0,305.496
1992_Canada,Canada,1992,1919.092,0.164,875.486,0.006,0.0,311.209
1993_Canada,Canada,1993,1929.235,0.164,895.039,0.006,0.0,276.31
1994_Canada,Canada,1994,1987.513,0.164,910.711,0.006,0.0,292.969
1995_Canada,Canada,1995,2062.428,0.164,927.944,0.011,0.0,306.234
1996_Canada,Canada,1996,2109.232,0.172,984.979,0.016,0.0,312.631
1997_Canada,Canada,1997,2178.101,0.172,968.555,0.019,0.0,326.847
1998_Canada,Canada,1998,2208.876,0.172,919.084,0.028,0.0,349.535
1999_Canada,Canada,1999,2270.683,0.45,958.336,0.037,0.0,336.121
2000_Canada,Canada,2000,2340.522,0.733,991.001,0.046,0.0,355.736
2001_Canada,Canada,2001,2318.705,0.908,914.913,0.054,0.0,369.793
2002_Canada,Canada,2002,2386.203,1.11,957.689,0.062,0.0,372.071
2003_Canada,Canada,2003,2448.106,1.88,915.765,0.062,0.0,371.296
2004_Canada,Canada,2004,2448.534,2.558,916.047,0.039,0.0,348.864
2005_Canada,Canada,2005,2425.669,4.175,973.616,0.05,0.0,349.495
2006_Canada,Canada,2006,2387.713,6.543,943.253,0.061,5.091,339.176
2007_Canada,Canada,2007,2493.041,7.908,976.495,0.077,6.222,352.232
2008_Canada,Canada,2008,2451.737,10.001,996.475,0.092,8.43,341.911
2009_Canada,Canada,2009,2285.09,17.424,967.236,0.287,9.537,273.135
2010_Canada,Canada,2010,2401.931,22.747,916.188,0.663,9.806,288.024
2011_Canada,Canada,2011,2495.016,26.403,973.675,1.481,15.319,257.983
2012_Canada,Canada,2012,2441.658,29.136,979.477,2.269,17.952,245.146
2013_Canada,Canada,2013,2509.179,28.535,1003.075,3.837,20.187,241.528
2014_Canada,Canada,2014,2568.967,32.618,973.432,5.395,21.309,228.284
2015_Canada,Canada,2015,2542.913,68.219,966.859,7.324,20.788,231.283
2016_Canada,Canada,2016,2513.077,77.79,969.284,8.228,21.058,217.263
2017_Canada,Canada,2017,2544.678,78.784,986.469,8.952,21.807,216.484
2018_Canada,Canada,2018,2638.454,82.481,959.056,9.579,22.849,180.715
2019_Canada,Canada,2019,2608.28,84.618,945.858,10.684,23.322,155.176
1965_Chile,Chile,1965,61.333,0.0,10.983,0.0,0.0,13.549
1966_Chile,Chile,1966,65.956,0.0,11.578,0.0,0.0,13.956
1967_Chile,Chile,1967,67.225,0.0,11.819,0.0,0.0,13.956
1968_Chile,Chile,1968,68.949,0.0,9.903,0.0,0.0,13.956
1969_Chile,Chile,1969,73.742,0.0,11.178,0.0,0.0,13.956
1970_Chile,Chile,1970,77.666,0.0,11.964,0.0,0.0,14.921
1971_Chile,Chile,1971,83.348,0.0,13.358,0.0,0.0,14.41
1972_Chile,Chile,1972,83.963,0.0,15.917,0.0,0.0,11.909
1973_Chile,Chile,1973,80.52,0.0,15.542,0.0,0.0,12.933
1974_Chile,Chile,1974,77.353,0.0,17.678,0.0,0.0,12.258
1975_Chile,Chile,1975,67.81,0.0,17.744,0.0,0.0,9.792
1976_Chile,Chile,1976,71.568,0.0,18.331,0.0,0.0,9.886
1977_Chile,Chile,1977,73.862,0.0,19.358,0.0,0.0,10.641
1978_Chile,Chile,1978,78.537,0.0,20.142,0.0,0.0,10.374
1979_Chile,Chile,1979,81.286,0.0,20.689,0.0,0.0,11.479
1980_Chile,Chile,1980,83.412,0.0,21.864,0.0,0.0,12.677
1981_Chile,Chile,1981,85.376,0.0,22.639,0.0,0.0,12.653
1982_Chile,Chile,1982,73.98,0.0,24.761,0.0,0.0,8.432
1983_Chile,Chile,1983,74.548,0.0,26.703,0.0,0.0,10.106
1984_Chile,Chile,1984,78.275,0.0,27.708,0.0,0.0,13.63
1985_Chile,Chile,1985,76.745,0.0,30.75,0.0,0.0,13.642
1986_Chile,Chile,1986,79.239,0.0,32.861,0.0,0.0,12.956
1987_Chile,Chile,1987,82.055,0.0,35.619,0.0,0.0,13.351
1988_Chile,Chile,1988,96.432,0.0,34.883,0.0,0.0,18.608
1989_Chile,Chile,1989,115.7,0.0,29.286,0.0,0.0,25.144
1990_Chile,Chile,1990,126.167,0.0,24.837,0.0,0.0,30.292
1991_Chile,Chile,1991,132.825,0.0,36.488,0.0,0.0,24.886
1992_Chile,Chile,1992,139.13,0.0,46.5,0.0,0.0,21.518
1993_Chile,Chile,1993,148.73,0.0,47.826,0.0,0.0,21.71
1994_Chile,Chile,1994,159.554,0.0,47.182,0.0,0.0,25.606
1995_Chile,Chile,1995,171.788,0.0,51.149,0.0,0.0,27.605
1996_Chile,Chile,1996,190.402,0.0,46.871,0.0,0.0,38.253
1997_Chile,Chile,1997,219.48,0.0,52.62,0.0,0.0,49.798
1998_Chile,Chile,1998,230.644,0.0,44.27,0.0,0.0,46.854
1999_Chile,Chile,1999,248.34,0.0,37.714,0.0,0.0,48.351
2000_Chile,Chile,2000,249.873,0.0,53.003,0.0,0.0,37.364
2001_Chile,Chile,2001,244.261,0.019,59.831,0.0,0.0,29.315
2002_Chile,Chile,2002,251.079,0.019,63.577,0.0,0.0,29.547
2003_Chile,Chile,2003,251.507,0.019,61.579,0.0,0.0,28.25
2004_Chile,Chile,2004,271.616,0.014,56.764,0.0,0.0,32.723
2005_Chile,Chile,2005,273.326,0.019,68.795,0.0,0.0,32.07
2006_Chile,Chile,2006,291.22,0.019,75.418,0.0,0.0,40.039
2007_Chile,Chile,2007,311.998,0.03,59.327,0.0,0.0,47.522
2008_Chile,Chile,2008,301.551,0.101,64.057,0.0,0.0,50.818
2009_Chile,Chile,2009,292.26,0.207,66.057,0.0,0.0,46.458
2010_Chile,Chile,2010,302.55,0.848,56.735,0.0,0.0,52.229
2011_Chile,Chile,2011,335.999,0.875,53.151,0.0,0.0,66.987
2012_Chile,Chile,2012,341.735,1.052,51.933,0.001,0.0,78.099
2013_Chile,Chile,2013,344.163,1.396,50.967,0.017,0.0,87.788
2014_Chile,Chile,2014,330.055,3.673,58.648,1.167,0.0,88.558
2015_Chile,Chile,2015,332.723,5.35,59.757,3.441,0.0,85.055
2016_Chile,Chile,2016,356.774,6.166,49.518,6.413,0.0,86.261
2017_Chile,Chile,2017,348.094,9.064,53.314,9.74,0.0,89.69
2018_Chile,Chile,2018,358.826,8.917,58.075,12.722,0.0,86.562
2019_Chile,Chile,2019,354.847,13.124,51.636,15.601,0.0,79.036
1965_China,China,1965,1470.855,0.0,61.381,0.0,0.0,1330.706
1966_China,China,1966,1602.819,0.0,62.461,0.0,0.0,1423.513
1967_China,China,1967,1443.753,0.0,53.843,0.0,0.0,1265.345
1968_China,China,1968,1449.07,0.0,63.529,0.0,0.0,1255.925
1969_China,China,1969,1776.41,0.0,64.609,0.0,0.0,1516.611
1970_China,China,1970,2290.623,0.0,66.77,0.0,0.0,1929.651
1971_China,China,1971,2714.151,0.0,80.765,0.0,0.0,2224.879
1972_China,China,1972,2921.403,0.0,91.531,0.0,0.0,2352.925
1973_China,China,1973,3077.999,0.0,102.297,0.0,0.0,2383.745
1974_China,China,1974,3163.532,0.0,115.764,0.0,0.0,2358.566
1975_China,China,1975,3551.488,0.0,121.141,0.0,0.0,2658.213
1976_China,China,1976,3744.148,0.0,122.761,0.0,0.0,2723.167
1977_China,China,1977,4088.737,0.0,128.15,0.0,0.0,2995.541
1978_China,China,1978,4504.217,0.0,120.073,0.0,0.0,3289.199
1979_China,China,1979,4628.25,0.0,134.878,0.0,0.0,3402.708
1980_China,China,1980,4694.567,0.0,161.726,0.0,0.0,3539.022
1981_China,China,1981,4609.007,0.0,181.981,0.0,0.0,3520.198
1982_China,China,1982,4795.999,0.0,206.705,0.0,0.0,3724.841
1983_China,China,1983,5083.98,0.0,240.047,0.0,0.0,3989.008
1984_China,China,1984,5471.345,0.0,241.152,0.0,0.0,4338.27
1985_China,China,1985,5921.846,0.0,256.632,0.0,0.0,4736.268
1986_China,China,1986,6212.685,0.0,262.635,0.0,0.0,4951.428
1987_China,China,1987,6705.295,0.0,277.845,0.0,0.0,5372.246
1988_China,China,1988,7197.554,0.0,303.245,0.0,0.0,5771.228
1989_China,China,1989,7541.752,0.0,328.914,0.0,0.0,6046.907
1990_China,China,1990,7620.275,0.006,352.067,0.006,0.0,6134.522
1991_China,China,1991,8029.22,0.025,346.358,0.006,0.0,6433.433
1992_China,China,1992,8456.527,0.365,363.017,0.008,0.0,6731.502
1993_China,China,1993,9070.002,0.589,421.795,0.011,0.0,7170.362
1994_China,China,1994,9572.766,1.066,465.081,0.014,0.0,7641.673
1995_China,China,1995,9815.824,1.712,529.389,0.019,0.0,7736.857
1996_China,China,1996,10365.629,0.261,522.139,0.025,0.0,8095.396
1997_China,China,1997,10403.181,0.55,544.389,0.031,0.0,7931.919
1998_China,China,1998,10411.263,0.988,552.473,0.039,0.0,7871.723
1999_China,China,1999,10800.842,1.316,546.056,0.047,0.0,8099.039
2000_China,China,2000,11119.51,1.639,617.806,0.061,0.0,8211.413
2001_China,China,2001,11633.089,1.985,765.635,0.086,0.053,8635.762
2002_China,China,2002,12699.612,2.296,789.596,0.132,0.444,9467.465
2003_China,China,2003,14896.342,2.716,772.847,0.174,1.618,11283.068
2004_China,China,2004,17375.205,3.459,957.047,0.206,5.556,13155.29
2005_China,China,2005,19761.647,5.235,1067.926,0.226,8.345,15405.118
2006_China,China,2006,21671.211,9.922,1164.838,0.254,10.505,16918.395
2007_China,China,2007,23515.753,14.554,1288.984,0.303,13.589,18423.928
2008_China,China,2008,24004.399,34.581,1681.417,0.401,16.372,18715.936
2009_China,China,2009,25145.182,72.447,1615.117,0.732,17.81,19605.617
2010_China,China,2010,26704.582,128.803,1854.835,1.828,17.95,20340.292
2011_China,China,2011,28960.784,192.028,1783.045,6.764,21.157,22141.823
2012_China,China,2012,29660.252,265.432,2222.35,9.259,24.471,22420.252
2013_China,China,2013,30602.048,353.99,2328.828,21.439,28.366,22900.337
2014_China,China,2014,30841.824,406.582,2696.822,59.836,37.613,22730.671
2015_China,China,2015,30845.17,469.503,2819.461,99.877,22.601,22259.357
2016_China,China,2016,30872.326,605.715,2900.231,167.304,26.189,21970.171
2017_China,China,2017,31527.347,761.501,2912.665,294.5,26.921,22021.531
2018_China,China,2018,32388.702,909.153,2979.692,439.664,30.774,22175.229
2019_China,China,2019,33512.486,1004.602,3143.991,554.178,27.583,22687.462
1965_Colombia,Colombia,1965,78.418,0.0,9.844,0.0,0.0,23.423
1966_Colombia,Colombia,1966,85.237,0.0,10.937,0.0,0.0,23.423
1967_Colombia,Colombia,1967,90.192,0.0,12.192,0.0,0.0,25.702
1968_Colombia,Colombia,1968,94.275,0.0,13.586,0.0,0.0,23.411
1969_Colombia,Colombia,1969,94.617,0.0,15.105,0.0,0.0,24.993
1970_Colombia,Colombia,1970,102.891,0.0,16.813,0.0,0.0,26.086
1971_Colombia,Colombia,1971,99.809,0.0,17.843,0.0,0.0,20.286
1972_Colombia,Colombia,1972,112.39,0.0,19.764,0.0,0.0,21.077
1973_Colombia,Colombia,1973,110.454,0.0,21.509,0.0,0.0,21.465
1974_Colombia,Colombia,1974,123.455,0.0,24.422,0.0,0.0,25.957
1975_Colombia,Colombia,1975,123.365,0.0,27.034,0.0,0.0,26.385
1976_Colombia,Colombia,1976,128.255,0.0,28.407,0.0,0.0,25.806
1977_Colombia,Colombia,1977,131.226,0.0,29.033,0.0,0.0,26.455
1978_Colombia,Colombia,1978,137.893,0.0,33.532,0.0,0.0,26.739
1979_Colombia,Colombia,1979,145.283,0.0,36.831,0.0,0.0,26.972
1980_Colombia,Colombia,1980,145.076,0.0,40.131,0.0,0.0,28.287
1981_Colombia,Colombia,1981,150.036,0.0,39.626,0.0,0.0,28.82
1982_Colombia,Colombia,1982,155.974,0.0,42.329,0.0,0.0,30.008
1983_Colombia,Colombia,1983,165.763,0.0,42.683,0.0,0.0,33.075
1984_Colombia,Colombia,1984,166.345,0.0,47.612,0.0,0.0,34.434
1985_Colombia,Colombia,1985,171.202,0.0,51.224,0.0,0.0,35.515
1986_Colombia,Colombia,1986,170.45,0.0,59.258,0.0,0.0,35.068
1987_Colombia,Colombia,1987,185.239,0.0,64.577,0.0,0.0,44.094
1988_Colombia,Colombia,1988,181.868,0.0,68.109,0.0,0.0,35.175
1989_Colombia,Colombia,1989,188.673,0.0,74.395,0.0,0.0,40.753
1990_Colombia,Colombia,1990,169.589,0.0,76.377,0.0,0.0,18.582
1991_Colombia,Colombia,1991,178.496,0.0,77.017,0.0,0.0,23.369
1992_Colombia,Colombia,1992,205.202,0.0,61.891,0.0,0.0,39.087
1993_Colombia,Colombia,1993,216.641,0.0,77.379,0.0,0.0,40.982
